studierende_concept_id,studierende_concept_label,close_match_personal_ids,close_match_personal_labels,exact_match_personal_ids,exact_match_personal_labels,related_match_personal_ids,related_match_personal_labels,Bemerkungen,Nachweis zu Bemerkungen
01.09.120,"Nordistik/Skandinavistik (Nord. Philologie, Einzelsprachen a.n.g.)",01.100.1020; 01.100.1070,"Skandinavistik | Sonstige germanische Sprachen (ohne Anglistik)",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
01.09.189,Niederdeutsch,01.100.1070,Sonstige germanische Sprachen (ohne Anglistik),,,,,abweichender Begriff
01.09.271,Deutsch als Fremdsprache oder als Zweitsprache,01.100.1040,Deutsch als Fremdsprache oder als Zweitsprache,,,
01.10,"Anglistik, Amerikanistik",,,01.110,"Anglistik, Amerikanistik",
01.10.006,Amerikanistik/Amerikakunde,01.110.1110,Amerikanistik,,,,,abweichender Begriff/Minus
01.10.008,Anglistik/Englisch,01.110.1100,Anglistik,,,,,abweichender Begriff/Minus
01.11,Romanistik,,,01.120,Romanistik,
01.11.059,Französisch,01.120.1210,Französische Sprach- und Literaturwissenschaft,,,,,abweichender Begriff/Plus
01.11.084,Italienisch,01.120.1220,Italienische Sprach- und Literaturwissenschaft,,,,,abweichender Begriff/Plus
01.11.131,Portugiesisch,01.120.1230,Iberoromanische Sprach- und Literaturwissenschaft,,,,,abweichender Begriff/Plus
01.11.137,"Romanistik (Romanische Philologie, Einzelsprachen a.n.g.)",01.120.1200,Romanistik allgemein,,,,,abweichender Begriff/Minus
01.11.150,Spanisch,01.120.1230,Iberoromanische Sprach- und Literaturwissenschaft,,,,,abweichender Begriff/Plus
01.12,"Slawistik, Baltistik, Finno-Ugristik",,,01.130,"Slawistik, Baltistik, Finno-Ugristik",
01.12.016,Baltistik,01.130.1350,Baltistik,,,
01.12.056,Finno-Ugristik,01.130.1370,Finno-Ugristik,,,
01.12.130,Westslawisch (allgemein und a.n.g.),,,,
01.12.139,Russisch,,,,
01.12.146,"Slawistik (Slaw. Philologie, ohne Sorabistik)",01.130.1300; 01.130.1310,"Slawistik, Baltistik, Finno-Ugristik allgemein | Slawistik allgemein",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
01.12.153,"Südslawisch (Bulgarisch, Serbokroatisch, Slowenisch usw.)",,,,
01.12.206,Polnisch,01.130.1346,Polnisch,,
01.12.207,Sorabistik,01.130.1347,Sorabistik,,,
01.12.209,Tschechisch,01.130.1348,Tschechisch,,
01.13,Sonstige Sprach- und Kulturwissenschaften,,,01.140,Sonstige Sprach- und Kulturwissenschaften,
01.13.001,Ägyptologie,01.140.1410,Ägyptologie,,,
01.13.002,Afrikanistik,01.140.1420,Afrikanistik,,,
01.13.010,Arabisch/Arabistik,,,,,
01.13.015,Außereuropäische Sprachen und Kulturen in Ozeanien und Amerika,01.140.1570; 01.140.1575,"Außereuropäische Sprachen und Kulturen Amerikas | Außereuropäische Sprachen und Kulturen Australiens",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
01.13.073,Judaistik/Hebräisch,01.140.1460,Judaistik/Hebräisch,,,
01.13.078,Indologie,01.140.1490,Indologie,,,
01.13.081,Iranistik,01.140.1480,Iranistik,,,
01.13.083,Islamwissenschaft,01.140.1470,Islamwissenschaft,,,
01.13.085,Japanologie,01.140.1540,Japanologie,,,
01.13.122,"Orientalistik, Altorientalistik",01.140.1430,Altorientalistik,,,,,abweichender Begriff/Minus
01.13.145,Sinologie/Koreanistik,01.140.1530; 01.140.1550,"Sinologie | Koreanistik",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
01.13.158,Turkologie,01.140.1510,Turkologie,,,
01.13.180,Kaukasistik,01.140.1465,Kaukasistik,,,
01.13.187,Asiatische Sprachen und Kulturen/Asienwissenschaften,01.140.1495; 01.140.1520; 01.140.1560,"Sprachen und Kulturen Ostasiens allgemein | Sprachen und Kulturen Zentralasiens | Sprachen und Kulturen Südostasiens und Ozeaniens",,,,,drei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
01.14,Kulturwissenschaften i.e.S.,,,01.160,Kulturwissenschaften i.e.S.,
01.14.024,Europäische Ethnologie und Kulturwissenschaft,01.160.1660,Europäische Ethnologie,,,,,abweichender Begriff/Minus
01.14.173,Ethnologie,01.160.1580,Ethnologie,,,
01.14.174,Volkskunde,01.160.1590,Volkskunde,,,
01.18,Islamische Studien/Islamische Theologie,,,01.195,Islamische Studien/Islamische Theologie,
01.18.292,Islamische Studien/Islamische Theologie,01.195.1950,Islamische Studien/Islamische Theologie,,,
01.19,Medienwissenschaft,,,01.197,Medienwissenschaft,
01.19.302,Medienwissenschaft,01.197.0130,Medienwissenschaften,,,,,
02,Sport,,,,
02.22,"Sport, Sportwissenschaft",,,,
02.22.029,Sportwissenschaft,02.200.2000,Sportwissenschaften allgemein,,,,,abweichender Begriff
02.22.098,Sportpädagogik/Sportpsychologie,02.200.2020,Sportpädagogik/Sportpsychologie,,,
03,"Rechts-, Wirtschafts- und Sozialwissenschaften",,,03,"Rechts-, Wirtschafts- und Sozialwissenschaften",
03.23,"Rechts-, Wirtschafts- und Sozialwissenschaften allgemein",,,,,
03.23.030,"Interdisziplinäre Studien (Schwerpunkt Rechts-, Wirtschafts- und Sozialwissenschaften)",03.220.2210,"Interdisziplinäre Studien (Schwerpunkt Rechts-, Wirtschafts- und Sozialwissenschaften)",,,03.220.2200,"Rechts-, Wirtschafts- und Sozialwissenschaften allgemein"
03.23.055,Orientierungsstudium Gesellschaftswissenschaften,,,,,,,no match
03.23.154,Lernbereich Gesellschaftslehre,,,,,,,no match,
03.24,Regionalwissenschaften,,,03.225,Regionalwissenschaften,
03.24.036,Sonstige Regionalwissenschaften,,,,,
03.24.038,Lateinamerika-Studien,03.225.2255,Lateinamerika-Studien,,,
03.24.044,Ost- und Südosteuropa-Studien,03.225.2285,Ost- und Südosteuropa-Studien,,,
03.25,Politikwissenschaft,,,03.230,Politikwissenschaft,
03.25.129,Politikwissenschaft/Politologie,03.230.2300,Politikwissenschaft allgemein,,,,,abweichender Begriff
03.26,Sozialwissenschaften/Soziologie,,,03.235,Sozialwissenschaften/Soziologie,
03.26.147,Sozialkunde,03.235.2345,Sozialkunde,,,
03.26.148,Sozialwissenschaften,03.235.2320,Sozialwissenschaften/Soziologie allgemein,,,,,abweichender Begriff
03.26.149,Soziologie,03.235.2320,Sozialwissenschaften/Soziologie allgemein,,,,,abweichender Begriff
03.27,Sozialwesen,,,03.240,Sozialwesen,
03.27.208,Soziale Arbeit,03.240.2410,Soziale Arbeit,,,
03.27.245,Sozialpädagogik,03.240.2420,Sozialpädagogik,,,
03.27.253,Sozialwesen,03.240.2400,Sozialwesen allgemein,,,,,abweichender Begriff/Plus
03.28,Rechtswissenschaften,,,03.250,Rechtswissenschaften,
03.28.042,Wirtschaftsrecht,03.250.2640,Wirtschaftsrecht,,,
03.28.135,Rechtswissenschaft,03.250.2500,Rechtswissenschaft allgemein,,,03.250.2630; 03.250.2670; 03.250.2665; 03.250.2620; 03.250.2580; 03.250.2540; 03.250.2545;03.250.2560; 03.250.2550; 03.250.2650; 03.250.2520; 03.250.2510; 03.250.2515; 03.250.2530; 03.250.2680; 03.250.2590; 03.250.2570; 03.250.2690,"Arbeitsrecht | Bürgerliches Recht | Europarecht | Handelsrecht | Internationales Recht und Rechtsvergleichung | Kirchenrecht | Kriminologie | Öffentliches Recht | Privatrecht (ohne Arbeitsrecht) | Prozessrecht | Rechts- und Staatsphilosophie | Rechtsgeschichte | Rechtsinformatik | Rechtssoziologie | Sozialrecht | Steuerrecht | Strafrecht | Versicherungsrecht"
03.29,Verwaltungswissenschaften,,,03.270,Verwaltungswissenschaften
03.29.168,Justizvollzug,03.270.2780,Justizvollzug,,
03.29.172,Verwaltungswissenschaft/-wesen,03.270.2700,Verwaltungswissenschaft allgemein,,,,,abweichender Begriff/Plus
03.29.255,Archivwesen,03.270.2711; 03.270.2712,"Archivwesen | Bibliothekswesen",,,
03.29.256,Rechtspflege,03.270.2610,Rechtspflege,,,
03.29.257,Arbeits- und Berufsberatung,03.270.2710,Arbeits- und Berufsberatung,,
03.29.258,Arbeitsverwaltung,03.270.2720,Arbeitsverwaltung,,
03.29.259,Auswärtige Angelegenheiten,03.270.2730,Auswärtige Angelegenheiten,,,
03.29.260,Bundeswehrverwaltung,03.270.2750,Bundeswehrverwaltung,,
03.29.261,Innere Verwaltung,03.270.2770,Allgemeine innere Verwaltung,,,,,abweichender Begriff/Plus
03.29.262,Bibliothekswesen,03.270.2712,Bibliothekswesen,,
03.29.263,Polizei/Verfassungsschutz,03.270.2750; 03.270.2780; 03.270.2790,"Bundeswehrverwaltung | Justizvollzug | Polizei/Verfassungsschutz",,,
03.29.264,Sozialversicherung,,,,
03.29.265,Bankwesen,03.270.2740,Bankwesen,,
03.29.266,Finanzverwaltung,03.270.2760,Finanzverwaltung,,
03.29.268,Verkehrswesen,03.270.2830,Verkehrswesen,,
03.29.269,Zoll- und Steuerverwaltung,03.270.2840,Zoll- und Steuerverwaltung,,
03.30,Wirtschaftswissenschaften,,,03.290,Wirtschaftswissenschaften
03.30.011,Arbeitslehre/Wirtschaftslehre,03.290.3010,Arbeitslehre/-wissenschaft,,,,,abweichender Begriff
03.30.021,Betriebswirtschaftslehre,03.290.2960,Betriebswirtschaftslehre,,,
03.30.166,Sportmanagement/Sportökonomie,03.290.2925,Sportmanagement/Sportökonomie,,,
03.30.167,Europäische Wirtschaft,,,,,,,no match
03.30.175,Volkswirtschaftslehre,03.290.2930,Volkswirtschaftslehre,,,
03.30.181,Wirtschaftspädagogik,03.290.2910,Wirtschaftspädagogik,,,
03.30.182,Intern. Betriebswirtschaft/Management,03.290.2966,Internationale Wirtschaft,,,,,abweichender Begriff/Minus
03.30.184,Wirtschaftswissenschaften,03.290.2900,Wirtschaftswissenschaften allgemein,,,,,abweichender Begriff/Plus
03.30.210,Verkehrswirtschaft,03.290.2971,Verkehrswirtschaft,,,
03.30.274,Tourismuswirtschaft,03.290.2815,Tourismuswirtschaft,,,
03.30.304,Medienwirtschaft/Medienmanagement,03.290.2985,Medienwirtschaft/Medienmanagement,,,
03.31,Wirtschaftsingenieurwesen mit wirtschaftswissenschaftlichem Schwerpunkt,,,,,
03.31.179,Wirtschaftsingenieurwesen mit wirtschaftswissenschaftlichem Schwerpunkt,03.310.3100,Wirtschaftsingenieurwesen mit wirtschaftswissenschaftlichem Schwerpunkt,,,
03.31.464,Facility Management,03.310.3110,Facility Management,,,
03.32,Psychologie,,,03.315,Psychologie,
03.32.132,Psychologie,03.315.1700,Psychologie allgemein,,,,,abweichender Begriff/Minus
03.33,Erziehungswissenschaften,,,03.320,Erziehungswissenschaften,
03.33.052,Erziehungswissenschaft (Pädagogik),03.320.1800,Erziehungswissenschaften allgemein,,,,,abweichender Begriff
03.33.115,Grundschul-/Primarstufenpädagogik,03.320.1803,Grundschul- und Primarstufenpädagogik,,,
03.33.117,Ausländerpädagogik,,,,,,,no match
03.33.190,Sonderpädagogik,03.320.1806,Sonderpädagogik,,,
03.33.254,Sachunterricht (einschl. Schulgarten),,,,,,,no match
03.33.270,Berufs- und Wirtschaftspädagogik,03.320.1805,Berufs- und Wirtschaftspädagogik,,,
03.33.321,Erwachsenenbildung und außerschulische Jugendbildung,03.320.1803,Erwachsenenbildung,,,,,abweichender Begriff/Minus
03.33.361,Schulpädagogik,03.320.1827,Schulpädagogik,,,
03.33.365,Kindheitspädagogik,03.320.1826,Pädagogik der frühen Kindheit,,,
03.34,Kommunikationswissenschaft/Publizistik,,,,,
03.34.303,Kommunikationswissenschaft/Publizistik,03.325.2240,Kommunikationswissenschaft/Publizistik,,,
04,"Mathematik, Naturwissenschaften",,,04,"Mathematik, Naturwissenschaften",
04.36,"Mathematik, Naturwissenschaften allgemein",,,04.330,"Mathematik, Naturwissenschaften allgemein",
04.36.019,Orientierungsstudium MINT,,,,,
04.36.049,Interdisziplin. Studien (Schwerpunkt Naturwissenschaften),04.330.3320,Interdisziplinäre Studien (Schwerpunkt Naturwissenschaft),,,
04.36.186,Lernbereich Naturwissenschaft/Sachunterricht,04.330.3315,"Naturwissenschaftliche Fachdidaktiken, soweit nicht aufteilbar",,,,,abweichender Begriff/Plus
04.36.312,Statistik,04.330.3330,Statistik,,,
04.37,Mathematik,,,04.340,Mathematik,
04.37.105,Mathematik,04.340.3400,Mathematik allgemein,,,,,abweichender Begriff/Plus
04.37.118,Technomathematik,04.340.3470,Mathematik in Naturwissenschaften u. Technik,,,,,abweichender Begriff/Plus
04.37.276,Wirtschaftsmathematik,03.290.2936,Wirtschaftsmathematik,,,
04.39,"Physik, Astronomie",,,04.360,"Physik, Astronomie",
04.39.014,Astrophysik und Astronomie,04.360.3690,Astrophysik und Astronomie,,,
04.39.128,Physik,04.360.3600,"Physik, Astronomie allgemein",,,,,abweichender Begriff/Plus
04.40,Chemie,,,04.370,Chemie,
04.40.025,Biochemie,04.400.4065;04.370.3760,"Biochemie (f. Biologen) | Biochemie (f. Chemiker)",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen,
04.40.032,Chemie,04.370.3700,Chemie allgemein,,,,,abweichender Begriff/Plus
04.40.096,Lebensmittelchemie,04.370.3810,Lebensmittelchemie,,,
04.41,Pharmazie,,,04.390,Pharmazie,
04.41.126,Pharmazie,04.390.3900,Pharmazie allgemein,,,,,abweichender Begriff/Plus
04.42,Biologie,,,04.400,Biologie,
04.42.009,Anthropologie (Humanbiologie),04.400.4060,Anthropologie (Humanbiologie),,,
04.42.026,Biologie,04.400.4000,Biologie allgemein,,,,,abweichender Begriff/Plus
04.42.282,Biotechnologie,04.400.4035,Biotechnologie (f. Biologen),,,,,abweichender Begriff/Plus
04.42.300,Biomedizin,,,,,
04.43,Geowissenschaften (ohne Geographie),,,04.410,Geowissenschaften (ohne Geographie),
04.43.039,Geowissenschaften allgemein,04.410.4100,Geowissenschaften allgemein,,,
04.43.065,Geologie/Paläontologie,04.410.4120; 04.410.4190,"Paläontologie | Geoökologie",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen,
04.43.066,Geophysik,04.410.4150,Geophysik,,,
04.43.110,Meteorologie,04.410.4160,Meteorologie,,,
04.43.111,Mineralogie,04.410.4130,Mineralogie,,,
04.43.124,Ozeanographie,04.410.4135,Ozeanographie,,,
04.43.385,Geoökologie,04.410.4190,Geoökologie,,,
04.44,Geographie,,,04.420,Geographie,
04.44.050,Geographie/Erdkunde,04.420.4250,Didaktik der Geographie,,,,,abweichender Begriff/Plus,
04.44.178,Wirtschafts-/Sozialgeographie,04.420.4215,Wirtschafts- und Sozialgeographie,,,,,,
04.44.283,Landschaftsökologie/Biogeographie,04.420.4240,Landschaftsökologie/Biogeographie,,,07.615.6320,Landschaftsökologie,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
05,Humanmedizin/Gesundheitswissenschaften,,,05,Humanmedizin/Gesundheitswissenschaften,
05.48,Gesundheitswissenschaften allgemein,,,,,
05.48.195,Gesundheitspädagogik,05.445.4451,Gesundheitspädagogik,,,
05.48.232,Gesundheitswissenschaften/-management,05.445.4453,Gesundheitswissenschaft/-management,,,
05.48.233,Nichtärztliche Heilberufe/Therapien,05.445.4455,Nichtärztliche Heilberufe/Therapien,,,,,"studierende_concept_id so nicht in pdf vorhanden, woher kommt diese Zeile?"
05.48.234,Pflegewissenschaft/-management,05.445.4457,Pflegewissenschaft/-management,,,
05.49,Humanmedizin (ohne Zahnmedizin),,,,,
05.49.107,Medizin (Allgemein-Medizin),05.440.4400,Humanmedizin allgemein,,,,,abweichender Begriff,
05.50,Zahnmedizin,,,,,
05.50.185,Zahnmedizin,05.520.5200,Zahnmedizin allgemein,,,,,abweichender Begriff/Plus,
07,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin",,,07,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin",
07.51,Veterinärmedizin,,,,,
07.51.156,Tiermedizin/Veterinärmedizin,07.540.5400,Veterinärmedizin allgemein,,,,,abweichender Begriff/Minus,
07.57,"Landespflege, Umweltgestaltung",,,07.615,"Landespflege, Umweltgestaltung",
07.57.061,Meliorationswesen,07.615.6340,Meliorationswesen,,
07.57.064,Naturschutz,07.615.6350,Naturschutz,,,
07.57.093,Landespflege/Landschaftsgestaltung,07.615.6310,Landespflege allgemein,,,07.615.6315; 07.615.6330; 07.615.6340,"Landschaftsarchitektur (ohne Gartenbau) | Landschaftsplanung und Landschaftsentwicklung | Meliorationswesen",drei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
07.58,"Agrarwissenschaften, Lebensmittel- und Getränketechnologie",,,07.620,"Agrarwissenschaften, Lebensmittel- und Getränketechnologie",
07.58.003,Agrarwissenschaft/Landwirtschaft,07.620.6200; 07.610.6100,"Agrarwissenschaften allgemein | Agrar-, Forst- und Ernährungswissenschaften allgemein",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen,
07.58.028,Brauwesen/Getränketechnologie,07.620.6260,Brauwesen/Getränketechnik,,,
07.58.060,Gartenbau,07.620.6300,Gartenbau,,,
07.58.097,Lebensmitteltechnologie,07.620.6250,Lebensmitteltechnologie/Getränketechnologie,,,,,abweichender Begriff/Plus,
07.58.125,Agrarökonomie,,,,,,,no match
07.58.138,Agrarbiologie,07.620.6205,Agrarbiologie,,,
07.58.220,Milch- und Molkereiwirtschaft,07.620.6255,Milch- und Molkereiwirtschaft,,,
07.58.227,Weinbau und Kellerwirtschaft,07.620.6235,Weinbau- und Kellerwirtschaft,,,
07.58.353,Pflanzenproduktion,07.620.6220,Pflanzenproduktion,,,
07.58.371,Tierproduktion,07.620.6230,Tierproduktion,,,
07.59,"Forstwissenschaft, Holzwirtschaft",,,07.640,"Forstwissenschaft, Holzwirtschaft",
07.59.058,"Forstwissenschaft, -wirtschaft",07.640.6400,"Forstwissenschaft, Holzwirtschaft allgemein",,,,,abweichender Begriff/Plus,
07.59.075,Holzwirtschaft,07.640.6415,Holzwirtschaft,,,
07.60,Ernährungs- und Haushaltswissenschaften,,,07.650,Ernährungs- und Haushaltswissenschaften,
07.60.071,Haushalts- und Ernährungswissenschaft,07.650.6500,Ernährungs- und Haushaltswissenschaften allgemein,,,,,abweichender Begriff/Plus,
07.60.320,Ernährungswissenschaft,07.650.6520,Ernährungswissenschaften,,,
07.60.333,Haushaltswissenschaft,07.650.6510,Haushaltswissenschaften,,,
08,Ingenieurwissenschaften,,,08,Ingenieurwissenschaften,
08.61,Ingenieurwesen allgemein,,,,,
08.61.072,Interdisziplinäre Studien (Schwerpunkt Ingenieurwissenschaften),08.670.6740,Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik),,,,,abweichender Begriff/Plus,
08.61.140,Angewandte Systemwissenschaften,,,,,,,no match,
08.61.199,Lernbereich Technik,,,,,,,no match,
08.61.201,Werken (technisch)/Technologie,,,,,,,no match,
08.61.305,Medientechnik,08.670.6780,Medientechnik,,,
08.61.310,Regenerative Energien,08.670.6790,Regenerative Energien,,,
08.61.380,Mechatronik,08.670.6750,Mechatronik,,,
08.62,"Bergbau, Hüttenwesen",,,08.680,"Bergbau, Hüttenwesen",
08.62.020,Bergbau/Bergtechnik,08.680.6820; 08.680.6840,"Bergbau und mineralische Rohstoffwirtschaft | Bergtechnik",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
08.62.076,Hütten- und Gießereiwesen,08.680.6845,Hütten- und Gießereiwesen,,,
08.62.103,Markscheidewesen,08.680.6850,"Markscheidewesen, Bergschadenkunde, Geophysik im Bergbau",,,,,abweichender Begriff/Plus
08.62.390,Archäometrie (Ingenieurarchäologie),08.680.6870,Archäometrie (Ingenieurarchäologie),,,
08.63,Maschinenbau/Verfahrenstechnik,,,08.690,Maschinenbau/Verfahrenstechnik,
08.63.033,Chemie-Ingenieurwesen/Chemieverfahrenstechnik,08.690.6955,Chemische Verfahrenstechnik,,,
08.63.074,Transport-/Fördertechnik,08.690.6950,Transport- und Verteiltechnik,,,,,abweichender Begriff
08.63.082,Holz-/Fasertechnik,08.690.7040,Holztechnik,,,,,abweichender Begriff/Minus,
08.63.104,Maschinenbau/-wesen,08.690.6900,Maschinenbau allgemein,,,,,abweichender Begriff
08.63.108,Metalltechnik,,,,,,,no match
08.63.141,Abfallwirtschaft,,,,,08.690.6985,Umwelttechnik (einschließlich Recycling),Umwelttechnik kann Abfallwirtschaft mit umfassen
08.63.143,Augenoptik,,,,,,,no match
08.63.144,Technische Kybernetik,,,,,08.690.6970,"Steuerungs-, Mess- und Regelungstechnik","laut Gemini ist die Kybernetik ein interdisziplinäres übergeordnetes Fachgebiet, das mehr auf theoretische Überlegungen abziehle, wohingegen MSR eher praktisch orientiert sei"
08.63.202,Fertigungs-/Produktionstechnik,08.690.6940,Produktions- und Fertigungstechnologie,,,,,abweichender Begriff
08.63.211,Energieverfahrenstechnik,08.690.6930,Energieverfahrenstechnik,,,
08.63.212,Feinwerktechnik,08.690.7190,Feinwerktechnik (mechanisch),,,,,abweichender Begriff/Plus
08.63.213,Versorgungstechnik,08.690.6965,Versorgungs- und Entsorgungstechnik,,,,,abweichender Begriff/Plus
08.63.215,Gesundheitstechnik,,,,,08.690.7010,Medizintechnik,"abweichender Begriff, Gesundheitstechnik gehe laut Gemini über Entwicklung, Produktion, und Wartung von Produkten hinaus"
08.63.216,Glastechnik/Keramik,,,,,,,no match
08.63.219,Kunststofftechnik,08.690.7030,Kunststofftechnik,,,
08.63.224,Physikalische Technik/Mechanische Verfahrenstechnik,08.690.7020,Physikalische Technik/Mechanische Verfahrenstechnik,,,
08.63.225,Textil- und Bekleidungstechnik/-gewerbe,08.690.6976,Textiltechnik,,,,,abweichender Begriff/Minus
08.63.226,Verfahrenstechnik,,,,,,,no match
08.63.231,Druck- und Reproduktionstechnik,08.690.6907,Print- und Medientechnik,,,,,abweichender Begriff,
08.63.457,Umwelttechnik (einschl. Recycling),08.690.6985,Umwelttechnik (einschl. Recycling),,,
08.64,Elektrotechnik und Informationstechnik,,,08.710,Elektrotechnik und Informationstechnik,
08.64.048,Elektrotechnik/Elektronik,08.710.7100; 08.710.7110,"Elektrotechnik allgemein | Allgemeine Elektrotechnik",,,,,zwei Fachgebiete (personal ids) einen String gesetzt / ggf. als eigenen Eintrag zu erfassen
08.64.088,Optoelektronik,08.710.7150,Optoelektronik,,,
